NO_OF_SAMPLES	194
FREQUENCY	100
TIME_STAMP	2019-10-17, 14:50:21	104921.99350972
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1135.569946
FORCE_PLATE_CORNER_POSX_POSY_Y	564.732971
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1128.060059
FORCE_PLATE_CORNER_NEGX_POSY_Y	106.624001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	625.776978
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.992996
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	633.607971
FORCE_PLATE_CORNER_POSX_NEGY_Y	574.497986
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
121	1.20000	0.005913	-5.713551	533.103785	-16.700387	16.274024	0.014245	-30.781376	-30.441299	0.000000	
122	1.21000	0.050070	-5.759333	532.930040	-16.755234	16.300996	0.018962	-30.845251	-30.550855	0.000000	
123	1.22000	0.095236	-5.805214	532.932256	-16.828246	16.291339	0.018892	-30.830390	-30.684288	0.000000	
124	1.23000	-0.043014	-6.031532	532.845401	-16.883027	16.300020	0.014115	-30.841299	-30.775201	0.000000	
125	1.24000	0.004781	-5.964866	533.197367	-16.992455	16.290161	-0.004295	-30.806198	-30.964811	0.000000	
126	1.25000	0.072167	-6.102285	533.287148	-17.056648	16.335241	0.000368	-30.890637	-31.069598	0.000000	
127	1.26000	-0.040019	-6.126055	533.637845	-17.121014	16.343519	0.027966	-30.877616	-31.167716	0.000000	
128	1.27000	-0.063639	-6.284987	533.640556	-17.230395	16.324534	0.013934	-30.840114	-31.360627	0.000000	
129	1.28000	0.004490	-6.285610	533.642596	-17.285235	16.314956	0.023114	-30.827151	-31.463224	0.000000	
130	1.29000	-0.041385	-6.376273	533.644439	-17.367273	16.286980	0.018314	-30.771185	-31.610058	0.000000	
131	1.30000	-0.041716	-6.466540	533.646436	-17.412624	16.232007	0.004177	-30.668033	-31.688163	0.000000	
